timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
2758867094,0,2729.59,2720.06,-1000.0
2758914599,0,2721.53,2718.82,-1000.0
2758974732,0,2687.7,2716.21,-1000.0
2759026617,0,2723.14,2719.12,-1000.0
2759074676,0,2721.53,2719.84,-1000.0
2759124455,0,2716.7,2714.69,-1000.0
2759184282,0,2703.81,2708.25,-1000.0
2759232938,0,2702.2,2703.31,-1000.0
2759293180,0,2719.92,2708.62,-1000.0
2759340310,0,2708.64,2706.64,-1000.0
2759388899,0,2708.64,2702.9,-1000.0
2759448225,0,2687.7,2695.58,-1000.0
2759496175,0,2640.97,2683.86,-1000.0
2759556266,0,2666.75,2681.49,-1000.0
2759604412,0,2649.02,2676.15,-1000.0
2759653123,0,2658.69,2670.99,-1000.0
2759713473,0,2658.69,2667.26,-1000.0
2759760394,0,2658.69,2666.66,-1000.0
2759808779,0,2695.75,2670.15,-1000.0
2759868328,0,2687.7,2671.95,-1000.0
2759916292,0,2666.75,2670.61,-1000.0
2759976160,0,2663.53,2667.79,-1000.0
2760024190,0,2652.25,2666.28,-1000.0
2760073705,0,2663.53,2666.16,-1000.0
2760133710,0,2663.53,2668.98,-1000.0
2760180237,0,2668.36,2665.32,-1000.0
2760228277,0,2676.42,2667.99,-1000.0
2760289951,0,2671.58,2667.31,-1000.0
2760338013,0,2658.69,2670.9,-1000.0
2760385958,0,2692.53,2670.85,-1000.0
2760445908,0,2687.7,2670.01,-1000.0
2760495111,0,2661.91,2669.06,-1000.0
2760541836,0,2671.58,2668.75,-1000.0
2760601887,0,2645.8,2666.12,-1000.0
2760649934,0,2698.97,2669.7,-1000.0
2760697805,0,2678.03,2668.49,-1000.0
2760757995,0,2679.64,2671.05,-1000.0
2760815944,0,2674.8,2673.26,-1000.0
2760865769,0,2674.8,2673.51,-1000.0
2760915062,0,2660.3,2671.49,-1000.0
2760975236,0,2657.08,2667.69,-1000.0
2761021920,0,2663.53,2667.5,-1000.0
2761069904,0,2647.41,2664.58,-1000.0
2761129922,0,2671.58,2664.04,-1000.0
2761177812,0,2649.02,2660.78,-1000.0
2761226037,0,2663.53,2662.44,-1000.0
2761286053,0,2660.3,2664.91,-1000.0
2761333794,0,2684.47,2666.1,-1000.0
2761393880,0,2698.97,2670.13,-1000.0
2761443416,0,2671.58,2666.27,-1000.0
2761491457,0,2661.91,2665.36,-1000.0
2761551376,0,2660.3,2670.36,-1000.0
2761599405,0,2678.03,2673.29,-1000.0
2761647489,0,2681.25,2671.78,-1000.0
2761707467,0,2665.14,2670.85,-1000.0
2761756917,0,2658.69,2671.25,-1000.0
2761803499,0,2661.91,2671.54,-1000.0
2761863469,0,2682.86,2674.48,-1000.0
2761911735,0,2715.09,2681.15,-1000.0
2761971599,0,2694.14,2684.24,-1000.0
2762019740,0,2694.14,2687.3,-1000.0
2762067453,0,2684.47,2689.25,-1000.0
2762127528,0,2697.36,2693.85,-1000.0
2762175494,0,2703.81,2696.61,-1000.0
2762223453,0,2724.76,2701.53,-1000.0
2762275545,0,2711.87,2704.97,-1000.0
2762336978,0,2702.2,2706.83,-1000.0
2762383440,0,2674.8,2703.85,-1000.0
2762431480,0,2708.64,2703.82,-1000.0
2762491494,0,2740.87,2711.13,-1000.0
2762539369,0,2715.09,2712.73,-1000.0
2762587778,0,2726.37,2714.89,-1000.0
2762649464,0,2715.09,2714.64,-1000.0
2762697804,0,2734.42,2720.29,-1000.0
2762757837,0,2703.81,2722.88,-1000.0
2762805130,0,2758.59,2728.44,-1000.0
2762853079,0,2724.76,2729.49,-1000.0
2762913034,0,2729.59,2732.03,-1000.0
2762961466,0,2736.04,2728.79,-1000.0
2763009122,0,2723.14,2730.04,-1000.0
2763069501,0,2760.21,2730.9,-1000.0
2763118393,0,2734.42,2734.4,-1000.0
2763165051,0,2760.21,2741.54,-1000.0
2763225053,0,2761.82,2743.76,-1000.0
2763273147,0,2747.31,2750.19,-1000.0
2763333002,0,2781.15,2761.96,-1000.0
2763381185,0,2761.82,2761.58,-1000.0
2763439227,0,2768.26,2762.86,-1000.0
2763485133,0,2729.59,2757.71,-1000.0
2763532980,0,2753.76,2755.46,-1000.0
2763581069,0,2787.6,2758.38,-1000.0
2763641196,0,2752.15,2757.53,-1000.0
2763689560,0,2769.87,2763.09,-1000.0
2763749625,0,2787.6,2775.55,-1000.0
2763796980,0,2769.87,2774.22,-1000.0
2763846731,0,2765.04,2775.32,-1000.0
2763906750,0,2808.54,2780.55,-1000.0
2763954645,0,2795.65,2788.65,-1000.0
2764002593,0,2794.04,2797.18,-1000.0
2764062617,0,2819.82,2804.08,-1000.0
2764110648,0,2827.88,2807.11,-1000.0
2764160179,0,2779.54,2803.12,-1000.0
2764219950,0,2787.6,2808.07,-1000.0
2764266639,0,2765.04,2806.21,-1000.0
2764314706,0,2810.16,2806.03,-1000.0
2764374696,0,2781.15,2801.29,-1000.0
2764422695,0,2803.71,2802.09,-1000.0
2764471223,0,2776.32,2797.78,-1000.0
2764531242,0,2774.71,2790.17,-1000.0
2764578686,0,2761.82,2787.58,-1000.0
2764639062,0,2802.1,2793.0,-1000.0
2764686669,0,2811.77,2798.79,-1000.0
2764734779,0,2831.1,2806.8,-1000.0
2764794660,0,2819.82,2808.77,-1000.0
2764842704,0,2813.38,2808.06,-1000.0
2764892130,0,2811.77,2810.96,-1000.0
2764951788,0,2819.82,2820.05,-1000.0
2764998640,0,2819.82,2822.42,-1000.0
2765048395,0,2853.66,2824.07,-1000.0
2765108412,0,2863.33,2829.43,-1000.0
2765156355,0,2837.55,2835.16,-1000.0
2765204142,0,2871.39,2841.44,-1000.0
2765264216,0,2826.27,2837.54,-1000.0
2765312821,0,2847.22,2838.24,-1000.0
2765360300,0,2842.38,2841.75,-1000.0
2765420353,0,2824.66,2845.37,-1000.0
2765468426,0,2850.44,2847.38,-1000.0
2765516187,0,2831.1,2848.68,-1000.0
2765576155,0,2852.05,2843.49,-1000.0
2765624310,0,2868.16,2847.47,-1000.0
2765673360,0,2839.16,2853.74,-1000.0
2765732985,0,2871.39,2859.57,-1000.0
2765780364,0,2897.17,2865.7,-1000.0
2765828224,0,2908.45,2870.9,-1000.0
2765888728,0,2922.95,2881.33,-1000.0
2765936343,0,2874.61,2884.11,-1000.0
2765996213,0,2877.83,2885.61,-1000.0
2766044309,0,2913.28,2891.39,-1000.0
2766093584,0,2924.56,2898.16,-1000.0
2766153878,0,2902.0,2896.86,-1000.0
2766203412,0,2890.72,2897.41,-1000.0
2766249832,0,2921.34,2900.2,-1000.0
2766309917,0,2916.5,2904.91,-1000.0
2766357929,0,2892.33,2903.54,-1000.0
2766405844,0,2902.0,2907.51,-1000.0
2766466272,0,2910.06,2907.41,-1000.0
2766513993,0,2921.34,2910.5,-1000.0
2766574535,0,2913.28,2913.8,-1000.0
2766621825,0,2929.39,2917.85,-1000.0
2766669983,0,2940.67,2919.49,-1000.0
2766729996,0,2922.95,2921.82,-1000.0
2766777818,0,2887.5,2917.49,-1000.0
2766825899,0,2897.17,2915.95,-1000.0
2766885832,0,2931.01,2915.55,-1000.0
2766935192,0,2929.39,2918.31,-1000.0
2766981734,0,2911.67,2914.51,-1000.0
2767041855,0,2926.17,2914.53,-1000.0
2767089792,0,2927.78,2917.1,-1000.0
2767138015,0,2939.06,2918.76,-1000.0
2767197853,0,2918.12,2918.92,-1000.0
2767245972,0,2927.78,2916.04,-1000.0
2767306244,0,2905.22,2915.09,-1000.0
2767355509,0,2916.5,2913.52,-1000.0
2767403540,0,2932.62,2918.12,-1000.0
2767463450,0,2932.62,2915.93,-1000.0
2767511907,0,2900.39,2912.28,-1000.0
2767559408,0,2906.84,2911.32,-1000.0
2767619444,0,2892.33,2912.39,-1000.0
2767667562,0,2902.0,2910.6,-1000.0
2767716073,0,2905.22,2911.89,-1000.0
2767775917,0,2919.73,2916.26,-1000.0
2767823540,0,2932.62,2916.41,-1000.0
2767871653,0,2902.0,2916.33,-1000.0
2767931580,0,2940.67,2915.3,-1000.0
2767979399,0,2902.0,2912.99,-1000.0
2768027505,0,2900.39,2908.69,-1000.0
2768087601,0,2911.67,2909.66,-1000.0
2768136707,0,2931.01,2914.85,-1000.0
2768196878,0,2922.95,2914.07,-1000.0
2768243580,0,2945.51,2915.66,-1000.0
2768291475,0,2869.78,2905.64,-1000.0
2768351573,0,2893.95,2907.04,-1000.0
2768399416,0,2892.33,2909.83,-1000.0
2768447590,0,2927.78,2909.86,-1000.0
2768507440,0,2931.01,2911.64,-1000.0
2768557510,0,2897.17,2909.33,-1000.0
2768605009,0,2906.84,2908.2,-1000.0
2768665068,0,2911.67,2907.55,-1000.0
2768713076,0,2889.11,2903.43,-1000.0
2768761164,0,2900.39,2903.53,-1000.0
2768821240,0,2916.5,2901.41,-1000.0
2768869244,0,2893.95,2901.02,-1000.0
2768918246,0,2906.84,2901.12,-1000.0
2768977997,0,2856.88,2903.53,-1000.0
2769025097,0,2911.67,2904.25,-1000.0
2769073125,0,2885.89,2900.98,-1000.0
2769133031,0,2916.5,2902.48,-1000.0
2769181165,0,2874.61,2898.53,-1000.0
2769239225,0,2892.33,2897.84,-1000.0
2769289140,0,2927.78,2896.52,-1000.0
2769338622,0,2887.5,2893.23,-1000.0
2769398619,0,2877.83,2888.77,-1000.0
2769445121,0,2900.39,2887.39,-1000.0
2769493171,0,2910.06,2889.84,-1000.0
2769553149,0,2885.89,2889.75,-1000.0
2769601180,0,2906.84,2890.43,-1000.0
2769649067,0,2895.56,2891.88,-1000.0
2769709437,0,2893.95,2888.22,-1000.0
2769759629,0,2890.72,2885.09,-1000.0
2769806601,0,2866.55,2878.49,-1000.0
2769866727,0,2864.94,2877.46,-1000.0
2769914641,0,2852.05,2878.17,-1000.0
2769962571,0,2882.67,2878.22,-1000.0
2770022636,0,2882.67,2875.95,-1000.0
2770070766,0,2873.0,2874.94,-1000.0
2770130811,0,2863.33,2876.81,-1000.0
2770179776,0,2866.55,2871.14,-1000.0
2770226818,0,2856.88,2869.2,-1000.0
2770287074,0,2856.88,2869.29,-1000.0
2770334744,0,2876.22,2869.34,-1000.0
2770382609,0,2902.0,2876.07,-1000.0
2770440818,0,2869.78,2873.85,-1000.0
2770490862,0,2884.28,2872.56,-1000.0
2770550729,0,2889.11,2873.34,-1000.0
2770600715,0,2842.38,2871.99,-1000.0
2770651108,0,2827.88,2862.91,-1000.0
2770700726,0,2829.49,2863.38,-1000.0
2770750638,0,2852.05,2863.16,-1000.0
2770810760,0,2903.61,2871.96,-1000.0
2770861094,0,2877.83,2875.26,-1000.0
2770908386,0,2864.94,2873.47,-1000.0
2770956213,0,2850.44,2874.91,-1000.0
2771016285,0,2893.95,2875.14,-1000.0
2771064185,0,2873.0,2873.48,-1000.0
2771124167,0,2840.77,2872.51,-1000.0
2771172426,0,2879.44,2874.64,-1000.0
2771221459,0,2902.0,2874.56,-1000.0
2771276273,0,2829.49,2867.94,-1000.0
2771324340,0,2869.78,2871.08,-1000.0
2771384285,0,2873.0,2868.03,-1000.0
2771432345,0,2861.72,2869.35,-1000.0
2771492262,0,2848.83,2869.28,-1000.0
2771541818,0,2868.16,2872.19,-1000.0
2771588284,0,2863.33,2871.46,-1000.0
2771648394,0,2861.72,2867.87,-1000.0
2771696266,0,2871.39,2867.14,-1000.0
2771744337,0,2873.0,2868.94,-1000.0
2771804271,0,2898.78,2872.95,-1000.0
2771852358,0,2864.94,2868.94,-1000.0
2771912786,0,2860.11,2870.82,-1000.0
2771960272,0,2853.66,2864.48,-1000.0
2772008204,0,2882.67,2866.25,-1000.0
2772069955,0,2885.89,2870.28,-1000.0
2772117924,0,2877.83,2873.22,-1000.0
2772165867,0,2882.67,2871.79,-1000.0
2772225782,0,2869.78,2873.02,-1000.0
2772273841,0,2864.94,2868.3,-1000.0
2772323578,0,2845.61,2867.41,-1000.0
2772383348,0,2877.83,2867.38,-1000.0
2772429838,0,2871.39,2865.18,-1000.0
2772489898,0,2890.72,2869.14,-1000.0
2772537966,0,2819.82,2866.6,-1000.0
2772585932,0,2853.66,2865.78,-1000.0
2772645790,0,2864.94,2867.0,-1000.0
2772693793,0,2842.38,2865.49,-1000.0
2772743328,0,2871.39,2868.8,-1000.0
2772801830,0,2881.05,2871.45,-1000.0
2772849822,0,2831.1,2870.57,-1000.0
2772910269,0,2892.33,2869.82,-1000.0
2772957836,0,2869.78,2868.13,-1000.0
2773005941,0,2887.5,2872.43,-1000.0
2773065790,0,2879.44,2876.86,-1000.0
2773114393,0,2887.5,2880.98,-1000.0
2773161856,0,2860.11,2881.03,-1000.0
2773224030,0,2881.05,2876.51,-1000.0
2773271436,0,2866.55,2875.88,-1000.0
2773319533,0,2852.05,2874.42,-1000.0
2773379415,0,2860.11,2871.63,-1000.0
2773427586,0,2900.39,2873.06,-1000.0
2773475428,0,2869.78,2870.12,-1000.0
2773535421,0,2834.33,2863.14,-1000.0
2773585132,0,2845.61,2861.36,-1000.0
2773631472,0,2843.99,2858.95,-1000.0
2773691417,0,2842.38,2856.43,-1000.0
2773739454,0,2845.61,2847.65,-1000.0
2773787665,0,2813.38,2840.31,-1000.0
2773847887,0,2810.16,2830.16,-1000.0
2773895600,0,2850.44,2830.33,-1000.0
2773955522,0,2831.1,2827.54,-1000.0
2774003536,0,2811.77,2821.51,-1000.0
2774051539,0,2823.05,2825.13,-1000.0
2774111517,0,2814.99,2822.96,-1000.0
2774159559,0,2824.66,2826.81,-1000.0
2774207642,0,2831.1,2824.63,-1000.0
2774267910,0,2835.94,2826.16,-1000.0
2774316253,0,2823.05,2824.5,-1000.0
2774363363,0,2829.49,2824.48,-1000.0
2774426397,0,2819.82,2823.72,-1000.0
2774473133,0,2835.94,2825.78,-1000.0
2774521168,0,2806.93,2824.67,-1000.0
2774581171,0,2848.83,2829.36,-1000.0
2774629381,0,2874.61,2833.41,-1000.0
2774677115,0,2818.21,2836.84,-1000.0
2774737246,0,2808.54,2833.44,-1000.0
2774786406,0,2860.11,2840.23,-1000.0
2774833523,0,2797.27,2837.26,-1000.0
2774893005,0,2835.94,2837.36,-1000.0
2774941176,0,2852.05,2837.49,-1000.0
2774989037,0,2814.99,2838.33,-1000.0
2775037630,0,2839.16,2843.12,-1000.0
2775097917,0,2856.88,2848.11,-1000.0
2775145110,0,2866.55,2857.22,-1000.0
2775193045,0,2835.94,2854.96,-1000.0
2775253144,0,2840.77,2853.39,-1000.0
2775301173,0,2832.71,2852.97,-1000.0
2775349372,0,2869.78,2855.36,-1000.0
2775409228,0,2871.39,2853.7,-1000.0
2775457915,0,2863.33,2856.42,-1000.0
2775505140,0,2860.11,2859.86,-1000.0
2775565110,0,2863.33,2858.66,-1000.0
2775611200,0,2860.11,2853.89,-1000.0
2775670773,0,2858.5,2854.03,-1000.0
2775718852,0,2866.55,2856.17,-1000.0
2775768168,0,2861.72,2859.82,-1000.0
2775826654,0,2868.16,2862.36,-1000.0
2775874760,0,2855.27,2855.76,-1000.0
2775922621,0,2863.33,2858.36,-1000.0
2775982734,0,2868.16,2858.88,-1000.0
2776030769,0,2871.39,2853.97,-1000.0
2776090710,0,2843.99,2849.87,-1000.0
2776139394,0,2856.88,2853.98,-1000.0
2776186615,0,2831.1,2853.19,-1000.0
2776246688,0,2834.33,2851.35,-1000.0
2776294593,0,2831.1,2850.82,-1000.0
2776342653,0,2839.16,2852.76,-1000.0
2776402670,0,2863.33,2852.17,-1000.0
2776450790,0,2871.39,2851.32,-1000.0
2776500111,0,2864.94,2855.26,-1000.0
2776559885,0,2855.27,2861.75,-1000.0
2776606771,0,2885.89,2866.85,-1000.0
2776654688,0,2837.55,2866.47,-1000.0
2776714679,0,2879.44,2870.85,-1000.0
2776764227,0,2864.94,2873.47,-1000.0
2776810407,0,2863.33,2868.87,-1000.0
2776872342,0,2876.22,2873.09,-1000.0
2776924211,0,2885.89,2877.44,-1000.0
2776972734,0,2852.05,2874.77,-1000.0
2777032418,0,2879.44,2875.92,-1000.0
2777080279,0,2852.05,2871.88,-1000.0
2777128275,0,2861.72,2867.4,-1000.0
2777188227,0,2879.44,2868.39,-1000.0
2777236182,0,2861.72,2871.53,-1000.0
2777284294,0,2889.11,2873.2,-1000.0
2777344364,0,2916.5,2880.11,-1000.0
2777392371,0,2881.05,2878.21,-1000.0
2777452217,0,2877.83,2880.33,-1000.0
2777501111,0,2874.61,2878.13,-1000.0
2777548196,0,2884.28,2877.73,-1000.0
2777608346,0,2885.89,2879.22,-1000.0
2777656305,0,2885.89,2881.53,-1000.0
2777704247,0,2885.89,2884.76,-1000.0
2777764267,0,2884.28,2886.84,-1000.0
2777812545,0,2873.0,2883.9,-1000.0
2777872698,0,2856.88,2881.78,-1000.0
2777921754,0,2895.56,2884.13,-1000.0
2777971423,0,2893.95,2885.58,-1000.0
2778029854,0,2892.33,2884.08,-1000.0
2778077873,0,2879.44,2882.97,-1000.0
2778133985,0,2884.28,2885.74,-1000.0
2778182022,0,2895.56,2889.55,-1000.0
2778229821,0,2913.28,2890.16,-1000.0
2778289912,0,2922.95,2893.63,-1000.0
2778338172,0,2877.83,2889.52,-1000.0
2778385776,0,2898.78,2892.46,-1000.0
2778445797,0,2910.06,2894.31,-1000.0
2778493923,0,2884.28,2891.71,-1000.0
2778542672,0,2919.73,2893.31,-1000.0
2778602942,0,2890.72,2889.63,-1000.0
2778649799,0,2908.45,2892.81,-1000.0
2778697943,0,2889.11,2895.47,-1000.0
2778757901,0,2895.56,2900.07,-1000.0
2778806169,0,2905.22,2905.55,-1000.0
2778853879,0,2913.28,2907.06,-1000.0
2778913942,0,2914.89,2904.89,-1000.0
2778963304,0,2910.06,2901.24,-1000.0
2779009844,0,2911.67,2898.37,-1000.0
2779069893,0,2921.34,2901.26,-1000.0
2779119473,0,2908.45,2903.51,-1000.0
2779167594,0,2918.12,2904.84,-1000.0
2779227451,0,2940.67,2905.39,-1000.0
2779275495,0,2916.5,2905.15,-1000.0
2779324033,0,2924.56,2907.82,-1000.0
2779384069,0,2911.67,2905.93,-1000.0
2779431542,0,2893.95,2905.7,-1000.0
2779479556,0,2937.45,2908.59,-1000.0
2779539532,0,2919.73,2911.44,-1000.0
2779587570,0,2911.67,2912.54,-1000.0
2779635579,0,2916.5,2911.84,-1000.0
2779695501,0,2919.73,2917.57,-1000.0
2779744339,0,2921.34,2919.47,-1000.0
2779791540,0,2906.84,2915.36,-1000.0
2779851490,0,2935.84,2916.24,-1000.0
2779899573,0,2926.17,2915.96,-1000.0
2779947553,0,2918.12,2914.84,-1000.0
2780008077,0,2929.39,2913.46,-1000.0
2780055372,0,2876.22,2910.51,-1000.0
2780115428,0,2914.89,2917.21,-1000.0
2780164937,0,2927.78,2916.17,-1000.0
2780211624,0,2914.89,2914.02,-1000.0
2780271760,0,2921.34,2910.0,-1000.0
2780320727,0,2911.67,2909.84,-1000.0
2780369349,0,2922.95,2913.15,-1000.0
2780429136,0,2913.28,2915.42,-1000.0
2780477481,0,2879.44,2913.15,-1000.0
2780525722,0,2905.22,2910.31,-1000.0
2780585785,0,2929.39,2915.3,-1000.0
2780633043,0,2922.95,2917.77,-1000.0
2780692978,0,2950.34,2926.51,-1000.0
2780741191,0,2929.39,2926.34,-1000.0
2780789555,0,2929.39,2924.37,-1000.0
2780849086,0,2934.23,2928.8,-1000.0
2780896986,0,2914.89,2929.14,-1000.0
2780946517,0,2945.51,2930.22,-1000.0
2781006311,0,2934.23,2928.62,-1000.0
2781053069,0,2897.17,2922.65,-1000.0
2781101086,0,2913.28,2919.73,-1000.0
2781161059,0,2898.78,2917.68,-1000.0
2781209576,0,2924.56,2915.13,-1000.0
2781257450,0,2903.61,2908.96,-1000.0
2781317058,0,2871.39,2903.23,-1000.0
2781365108,0,2897.17,2901.57,-1000.0
2781425139,0,2893.95,2895.71,-1000.0
2781474685,0,2908.45,2898.68,-1000.0
2781522726,0,2902.0,2902.85,-1000.0
2781582693,0,2924.56,2903.51,-1000.0
2781630702,0,2908.45,2902.85,-1000.0
2781678647,0,2902.0,2900.24,-1000.0
2781738734,0,2913.28,2904.59,-1000.0
2781787775,0,2911.67,2899.25,-1000.0
2781835127,0,2877.83,2898.51,-1000.0
2781894637,0,2903.61,2895.8,-1000.0
2781942701,0,2905.22,2894.44,-1000.0
2781990757,0,2898.78,2892.69,-1000.0
2782050783,0,2876.22,2892.56,-1000.0
2782098638,0,2881.05,2896.12,-1000.0
2782158857,0,2856.88,2897.63,-1000.0
2782208205,0,2895.56,2894.35,-1000.0
2782254728,0,2885.89,2896.99,-1000.0
2782314648,0,2913.28,2905.5,-1000.0
2782362738,0,2919.73,2910.68,-1000.0
2782422684,0,2903.61,2912.33,-1000.0
2782471097,0,2950.34,2917.72,-1000.0
2782519058,0,2913.28,2913.95,-1000.0
2782579132,0,2921.34,2915.9,-1000.0
2782629479,0,2918.12,2920.51,-1000.0
2782676236,0,2945.51,2925.47,-1000.0
2782736663,0,2939.06,2927.16,-1000.0
2782784284,0,2945.51,2926.52,-1000.0
2782832405,0,2921.34,2926.7,-1000.0
2782892335,0,2918.12,2929.94,-1000.0
2782944209,0,2942.29,2929.73,-1000.0
2782992143,0,2931.01,2929.65,-1000.0
2783052191,0,2931.01,2931.33,-1000.0
2783100308,0,2926.17,2932.93,-1000.0
2783150067,0,2971.29,2936.2,-1000.0
2783210570,0,2966.46,2935.39,-1000.0
2783260364,0,2948.73,2938.77,-1000.0
2783309837,0,2934.23,2937.09,-1000.0
2783356247,0,2926.17,2930.54,-1000.0
2783416355,0,2895.56,2927.88,-1000.0
2783464259,0,2977.73,2936.65,-1000.0
2783524334,0,2955.18,2936.55,-1000.0
2783572583,0,2935.84,2938.98,-1000.0
2783620881,0,2934.23,2940.44,-1000.0
2783680703,0,2935.84,2942.39,-1000.0
2783728358,0,2948.73,2944.18,-1000.0
2783776259,0,2951.95,2946.07,-1000.0
2783825847,0,2956.79,2950.21,-1000.0
2783885779,0,2955.18,2949.64,-1000.0
2783933927,0,2943.9,2952.86,-1000.0
2783993758,0,2979.35,2959.1,-1000.0
2784041955,0,2987.4,2961.51,-1000.0
2784091433,0,2947.12,2960.19,-1000.0
2784151497,0,2945.51,2961.45,-1000.0
2784197902,0,2964.84,2962.69,-1000.0
2784245798,0,2982.57,2962.72,-1000.0
2784305900,0,2968.07,2963.23,-1000.0
2784353903,0,2950.34,2961.87,-1000.0
2784413848,0,2940.67,2961.29,-1000.0
2784462516,0,2953.56,2960.77,-1000.0
2784509933,0,2971.29,2960.97,-1000.0
2784570312,0,2951.95,2959.56,-1000.0
2784617909,0,2960.01,2959.04,-1000.0
2784665760,0,2961.62,2961.12,-1000.0
2784725762,0,2966.46,2964.71,-1000.0
2784773904,0,2943.9,2960.89,-1000.0
2784822750,0,2976.12,2963.1,-1000.0
2784882860,0,2972.9,2971.38,-1000.0
2784929787,0,2977.73,2977.48,-1000.0
2784977894,0,2960.01,2971.97,-1000.0
2785039646,0,2951.95,2972.12,-1000.0
2785087539,0,2982.57,2974.69,-1000.0
2785135561,0,2980.96,2978.49,-1000.0
2785195457,0,2968.07,2974.76,-1000.0
2785243453,0,2998.68,2983.46,-1000.0
2785291450,0,3003.52,2982.27,-1000.0
2785351490,0,3003.52,2988.34,-1000.0
2785399529,0,2985.79,2993.86,-1000.0
2785447899,0,2987.4,2998.82,-1000.0
2785507364,0,2985.79,2999.76,-1000.0
2785555420,0,2989.01,3001.72,-1000.0
2785604033,0,3019.63,3001.71,-1000.0
2785664102,0,3009.96,3003.12,-1000.0
2785711439,0,2997.07,3008.15,-1000.0
2785771546,0,2992.24,3009.27,-1000.0
2785819775,0,3016.41,3005.73,-1000.0
2785867785,0,3021.24,3006.52,-1000.0
2785927463,0,3030.91,3008.08,-1000.0
2785975518,0,2982.57,3008.03,-1000.0
2786024712,0,3045.41,3014.23,-1000.0
2786084731,0,3019.63,3019.89,-1000.0
2786131540,0,3008.35,3018.84,-1000.0
2786181164,0,3018.02,3022.68,-1000.0
2786241196,0,3030.91,3026.84,-1000.0
2786289189,0,3018.02,3025.48,-1000.0
2786337525,0,3045.41,3031.78,-1000.0
2786397076,0,3032.52,3031.53,-1000.0
2786445019,0,3045.41,3033.68,-1000.0
2786505526,0,3026.07,3031.64,-1000.0
2786553035,0,3008.35,3025.83,-1000.0
2786601128,0,3038.96,3026.6,-1000.0
2786661167,0,3051.86,3026.9,-1000.0
2786709130,0,3024.46,3023.68,-1000.0
2786757165,0,3000.29,3022.41,-1000.0
2786817055,0,3011.57,3020.58,-1000.0
2786865772,0,3037.35,3026.27,-1000.0
2786912940,0,3030.91,3021.89,-1000.0
2786973468,0,3018.02,3024.6,-1000.0
2787021247,0,3011.57,3023.87,-1000.0
2787069361,0,3009.96,3017.11,-1000.0
2787129504,0,3047.02,3020.32,-1000.0
2787177118,0,3003.52,3014.94,-1000.0
2787226520,0,3021.24,3014.24,-1000.0
2787286850,0,3016.41,3015.28,-1000.0
2787333135,0,3009.96,3014.26,-1000.0
2787381926,0,3018.02,3013.25,-1000.0
2787442687,0,3000.29,3008.47,-1000.0
2787490677,0,3014.79,3006.94,-1000.0
2787538844,0,3003.52,3007.6,-1000.0
2787598637,0,2993.85,3008.99,-1000.0
2787646633,0,2993.85,3006.7,-1000.0
2787707301,0,3011.57,3008.64,-1000.0
2787754692,0,3008.35,3004.95,-1000.0
2787802628,0,3009.96,3007.09,-1000.0
2787862637,0,3018.02,3012.43,-1000.0
2787911108,0,2997.07,3009.74,-1000.0
2787971098,0,2993.85,3006.91,-1000.0
2788018844,0,2974.51,3004.04,-1000.0
2788067539,0,2987.4,3006.36,-1000.0
2788127278,0,2977.73,3003.34,-1000.0
2788174666,0,2995.46,2999.67,-1000.0
2788222623,0,3026.07,3000.49,-1000.0
2788282685,0,3026.07,3001.7,-1000.0
2788330718,0,3006.74,3002.06,-1000.0
2788378593,0,2984.18,2994.8,-1000.0
2788692294,0,2958.4,2978.19,-1000.0
2788752356,0,2964.84,2975.49,-1000.0
2788800276,0,2955.18,2974.68,-1000.0
2788860395,0,2960.01,2967.92,-1000.0
2788908920,0,2979.35,2968.25,-1000.0
2788969105,0,2980.96,2966.46,-1000.0
2789016250,0,2951.95,2965.17,-1000.0
2789064301,0,2989.01,2966.59,-1000.0
2789124232,0,2979.35,2962.03,-1000.0
2789172365,0,2955.18,2957.18,-1000.0
2789220347,0,2951.95,2958.42,-1000.0
2789280276,0,2958.4,2959.09,-1000.0
2789329149,0,2961.62,2962.93,-1000.0
2789389093,0,2948.73,2958.57,-1000.0
2789436664,0,2960.01,2957.19,-1000.0
2789484193,0,2953.56,2959.26,-1000.0
2789544269,0,2943.9,2955.34,-1000.0
2789592204,0,2945.51,2955.97,-1000.0
2789640435,0,2918.12,2952.29,-1000.0
2789701087,0,2953.56,2950.3,-1000.0
2789750072,0,2945.51,2948.63,-1000.0
2789799415,0,2932.62,2942.62,-1000.0
2789857875,0,2924.56,2938.54,-1000.0
2789905931,0,2922.95,2932.84,-1000.0
2789953894,0,2895.56,2930.24,-1000.0
2790013814,0,2910.06,2919.41,-1000.0
2790061993,0,2914.89,2918.64,-1000.0
2790110862,0,2932.62,2911.56,-1000.0
2790170742,0,2911.67,2908.14,-1000.0
2790217900,0,2855.27,2900.01,-1000.0
2790265856,0,2897.17,2896.69,-1000.0
2790326043,0,2871.39,2890.55,-1000.0
2790373817,0,2890.72,2889.44,-1000.0
2790433964,0,2885.89,2889.86,-1000.0
2790481854,0,2893.95,2887.44,-1000.0
2790530807,0,2900.39,2890.88,-1000.0
2790591115,0,2882.67,2892.82,-1000.0
2790637840,0,2868.16,2889.38,-1000.0
2790685816,0,2895.56,2895.91,-1000.0
2790745919,0,2922.95,2904.86,-1000.0
2790793920,0,2921.34,2904.76,-1000.0
