timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
2758386793,66.8706,70.6491,70.5706,47.73,1.0
2758398705,66.8514,70.6317,70.4484,47.73,1.0
2758411472,66.8104,70.5828,70.1924,47.73,1.0
2758423084,66.809,70.5813,70.5678,47.73,1.0
2758434965,66.8156,70.59,70.6527,47.73,1.0
2758446740,66.8058,70.5747,70.4814,47.73,1.0
2758458616,66.7477,70.5134,69.9588,47.73,1.0
2758471195,66.7486,70.5193,70.5279,47.73,1.0
2758482742,66.7396,70.5059,70.4199,47.73,1.0
2758494656,66.7413,70.5133,70.5296,47.73,1.0
2758506942,66.7409,70.5128,70.5088,47.73,1.0
2758518780,66.707,70.4811,70.1581,47.72,1.0
2758531415,66.712,70.4805,70.5278,47.72,1.0
2758542646,66.7184,70.4828,70.5442,47.72,1.0
2758554604,66.6966,70.4598,70.2522,47.72,1.0
2758567054,66.7204,70.4838,70.7094,47.72,1.0
2758578704,66.7181,70.4954,70.4738,47.72,1.0
2758591939,66.7141,70.4911,70.4529,47.72,1.0
2758602731,66.7282,70.4921,70.6263,47.72,1.0
2758614708,66.7232,70.4913,70.4434,47.72,1.0
2758626842,66.7246,70.4973,70.5105,47.72,1.0
2758639088,66.6943,70.4652,70.1765,47.72,1.0
2758651336,66.7262,70.4994,70.8019,47.73,1.0
2758662744,66.7253,70.4974,70.4891,47.73,1.0
2758674632,66.7127,70.4782,70.3581,47.73,1.0
2758686948,66.7289,70.4974,70.6516,47.73,1.0
2758698718,66.7337,70.5031,70.5484,47.73,1.0
2758712229,66.7261,70.5007,70.4289,47.73,1.0
2758722635,66.7253,70.4998,70.4915,47.73,1.0
2758735117,66.691,70.4572,70.1302,47.72,1.0
2758746771,66.7133,70.477,70.6894,47.72,1.0
2758758668,66.6861,70.4598,70.2006,47.72,1.0
2758771979,66.6695,70.4422,70.2842,47.72,1.0
2758782701,66.6704,70.4393,70.4473,47.72,1.0
2758794648,66.6553,70.4147,70.2717,47.72,1.0
2758806651,66.6754,70.4393,70.6294,47.72,1.0
2758818704,66.6776,70.4417,70.463,47.72,1.0
2758831568,66.6954,70.4553,70.6242,47.72,1.0
2758842750,66.6719,70.4386,70.2153,47.72,1.0
2758854637,66.6272,70.3873,69.9601,47.72,1.0
2758867094,66.6401,70.399,70.5223,47.73,1.0
2758878717,66.6182,70.3738,70.1655,47.73,1.0
2758892092,66.6084,70.3673,70.2738,47.73,1.0
2758902673,66.6213,70.3809,70.5032,47.73,1.0
2758914599,66.625,70.382,70.4171,47.72,1.0
2758926620,66.6283,70.3897,70.4212,47.72,1.0
2758938718,66.6234,70.381,70.3343,47.72,1.0
2758952098,66.6486,70.4076,70.6467,47.72,1.0
2758962696,66.6318,70.3909,70.2309,47.72,1.0
2758974732,66.593,70.3485,69.9783,47.72,1.0
2758986732,66.6133,70.3797,70.573,47.72,1.0
2758998710,66.6237,70.3789,70.4778,47.72,1.0
2759012806,66.6232,70.3962,70.3914,47.72,1.0
2759026617,66.6287,70.3849,70.4369,47.72,1.0
2759038583,66.6376,70.3943,70.4785,47.72,1.0
2759051988,66.6239,70.3783,70.2477,47.72,1.0
2759062747,66.6352,70.3931,70.5007,47.72,1.0
2759074676,66.6375,70.3977,70.4195,47.72,1.0
2759088275,66.6238,70.38,70.2494,47.72,1.0
2759100311,66.6016,70.3732,70.1615,47.72,1.0
2759112382,66.5717,70.3295,70.0447,47.72,1.0
2759124455,66.5744,70.3324,70.3584,47.72,1.0
2759136460,66.5452,70.297,70.0192,47.72,1.0
2759148159,66.517,70.2704,70.0013,47.72,1.0
2759160229,66.5213,70.2891,70.3295,47.72,1.0
2759172818,66.5014,70.2523,70.0628,47.72,1.0
2759184282,66.4953,70.2484,70.1909,47.72,1.0
2759196227,66.4443,70.1911,69.7047,47.72,1.0
2759208279,66.4796,70.2284,70.5629,47.72,1.0
2759220414,66.4361,70.1828,69.7682,47.72,1.0
2759232938,66.4346,70.1916,70.1772,47.72,1.0
2759244199,66.463,70.2118,70.4806,47.72,1.0
2759256665,66.4785,70.2319,70.38,47.73,1.0
2759268332,66.4827,70.232,70.2714,47.73,1.0
2759280338,66.4844,70.2366,70.2533,47.73,1.0
2759293180,66.4999,70.253,70.3994,47.73,1.0
2759304210,66.4841,70.2365,70.0862,47.72,1.0
2759316174,66.4698,70.2195,70.0841,47.72,1.0
2759328273,66.4729,70.2251,70.2539,47.72,1.0
2759340310,66.4756,70.228,70.2539,47.72,1.0
2759352718,66.4543,70.2045,70.0017,47.73,1.0
2759364399,66.4351,70.1828,70.0003,47.73,1.0
2759376166,66.4219,70.1688,70.0423,47.73,1.0
2759388899,66.4297,70.183,70.2574,47.72,1.0
2759400280,66.3833,70.1273,69.6843,47.72,1.0
2759412880,66.3732,70.1184,70.0224,47.72,1.0
2759424237,66.3799,70.1256,70.1899,47.72,1.0
2759436743,66.3503,70.095,69.813,47.72,1.0
2759448225,66.3396,70.0964,69.9939,47.72,1.0
2759460387,66.2942,70.0329,69.5996,47.72,1.0
2759473173,66.2553,69.9917,69.6208,47.72,1.0
2759484179,66.254,70.0039,69.9918,47.73,1.0
2759496175,66.1952,69.9312,69.3701,47.73,1.0
2759508257,66.2039,69.9427,70.0255,47.73,1.0
2759520365,66.178,69.9098,69.6626,47.72,1.0
2759533194,66.1646,69.9143,69.7864,47.72,1.0
2759544276,66.1863,69.9227,70.1288,47.72,1.0
2759556266,66.1661,69.9013,69.7089,47.72,1.0
2759568420,66.1618,69.9082,69.8676,47.72,1.0
2759580159,66.15,69.885,69.7726,47.72,1.0
2759593240,66.1374,69.8735,69.7533,47.72,1.0
2759604412,66.1002,69.8341,69.4792,47.72,1.0
2759616271,66.0607,69.7931,69.4165,47.72,1.0
2759628564,66.041,69.7713,69.5844,47.72,1.0
2759640423,66.0533,69.7842,69.9002,47.72,1.0
2759653123,66.0364,69.7629,69.6021,47.72,1.0
2759664543,66.057,69.8044,70.0005,47.72,1.0
2759676257,66.0537,69.7833,69.7516,47.72,1.0
2759688339,66.0726,69.8032,69.9828,47.72,1.0
2759700256,66.002,69.7276,69.0525,47.71,1.0
2759713473,65.9902,69.7199,69.6079,47.71,1.0
2759724276,66.0115,69.7372,69.9393,47.71,1.0
2759736336,66.0346,69.7617,69.9814,47.71,1.0
2759748345,65.9937,69.7175,69.327,47.72,1.0
2759760394,65.9827,69.7128,69.6086,47.72,1.0
2759773529,65.9789,69.7087,69.6719,47.72,1.0
2759784354,65.9893,69.7349,69.8345,47.72,1.0
2759796286,65.9908,69.7192,69.733,47.72,1.0
2759808779,66.026,69.7523,70.0858,47.72,1.0
2759820268,66.0556,69.7836,70.0649,47.72,1.0
2759833231,66.0086,69.7336,69.285,47.72,1.0
2759844254,66.0181,69.7454,69.8354,47.72,1.0
2759856243,66.0266,69.7568,69.8378,47.72,1.0
2759868328,66.0482,69.7796,69.9849,47.72,1.0
2759880273,66.0757,69.8124,70.0725,47.72,1.0
2759893885,66.0406,69.7681,69.4338,47.72,1.0
2759904361,66.0369,69.7642,69.7292,47.72,1.0
2759916292,66.0316,69.7562,69.7058,47.72,1.0
2759928254,66.0707,69.7981,70.1682,47.72,1.0
2759940670,66.054,69.7906,69.6322,47.72,1.0
2759953682,66.049,69.7853,69.7375,47.72,1.0
2759964412,66.0027,69.7404,69.298,47.71,1.0
2759976160,65.9968,69.7207,69.6649,47.71,1.0
2759988330,66.0035,69.7398,69.8034,47.71,1.0
2760000327,66.0254,69.7593,69.9677,47.72,1.0
2760013818,65.9974,69.722,69.4547,47.72,1.0
2760024190,65.9781,69.7028,69.5191,47.72,1.0
2760036262,65.9727,69.697,69.6456,47.72,1.0
2760048409,65.9997,69.7228,69.9793,47.72,1.0
2760060420,65.9802,69.7159,69.5301,47.72,1.0
2760073705,65.9766,69.6987,69.6643,47.72,1.0
2760084260,65.9753,69.6974,69.6853,47.72,1.0
2760096283,65.9801,69.7018,69.7478,47.72,1.0
2760108347,65.9985,69.7302,69.904,47.72,1.0
2760120231,66.0189,69.7517,69.946,47.72,1.0
2760133710,66.0114,69.7373,69.666,47.72,1.0
2760144182,66.0186,69.7431,69.8117,47.72,1.0
2760156311,65.9972,69.7202,69.5164,47.72,1.0
2760168329,65.962,69.6836,69.3479,47.72,1.0
2760180237,65.9662,69.7071,69.7468,47.72,1.0
2760192221,65.9979,69.7239,70.0244,47.72,1.0
2760204192,65.9925,69.7183,69.667,47.72,1.0
2760216231,65.9876,69.7124,69.6664,47.72,1.0
2760228277,65.9992,69.724,69.834,47.72,1.0
2760240197,65.9997,69.7245,69.7289,47.72,1.0
2760252345,66.032,69.7644,70.0708,47.72,1.0
2760265834,66.0072,69.7318,69.4962,47.72,1.0
2760277793,65.985,69.7131,69.501,47.72,1.0
2760289951,65.9908,69.7193,69.7752,47.72,1.0
2760301904,66.0141,69.7373,69.9577,47.72,1.0
2760314604,66.013,69.7493,69.7396,47.72,1.0
2760325837,66.052,69.7797,70.1487,47.72,1.0
2760338013,66.0352,69.772,69.6123,47.71,1.0
2760349929,66.038,69.7653,69.7923,47.71,1.0
2760361909,66.0027,69.7394,69.4028,47.71,1.0
2760374566,66.0048,69.7416,69.7616,47.71,1.0
2760385958,66.0346,69.7632,70.0457,47.72,1.0
2760397791,65.9897,69.7181,69.2895,47.72,1.0
2760409906,65.9931,69.7169,69.7492,47.72,1.0
2760421914,65.9862,69.7096,69.6439,47.72,1.0
2760434677,65.9999,69.7262,69.8565,47.72,1.0
2760445908,66.0242,69.7525,69.9831,47.72,1.0
2760457883,66.0401,69.7693,69.9202,47.72,1.0
2760469985,66.0265,69.7549,69.6256,47.71,1.0
2760481810,66.0223,69.7421,69.7016,47.71,1.0
2760495111,66.0124,69.7407,69.6473,47.71,1.0
2760505880,65.9996,69.7272,69.6051,47.71,1.0
2760517803,66.016,69.7397,69.895,47.72,1.0
2760529813,66.0048,69.7327,69.6263,47.72,1.0
2760541836,66.0087,69.7336,69.7706,47.72,1.0
2760554796,66.0002,69.7264,69.6459,47.71,1.0
2760566488,66.0106,69.737,69.835,47.71,1.0
