timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
2553607490,19.7906,19.6628,9.84763,9.8867,432.622,0.434976,1.17868,6,1,0
2553909691,19.5653,19.6871,9.84763,9.7686,433.427,0.438147,1.1775,6,1,0
2554209470,19.6437,19.6862,10.2311,9.83326,434.252,0.437772,1.17764,6,1,0
2554509170,19.6339,19.6731,10.2174,9.95103,435.095,0.435813,1.17837,6,1,0
2554809881,19.6535,19.6667,9.80654,9.97227,435.933,0.434814,1.17874,6,1,0
2555110826,19.5947,19.659,9.79285,9.95701,436.762,0.433479,1.17924,6,1,0
2555411091,19.7024,19.6698,9.9572,9.89699,437.58,0.434855,1.17872,6,1,0
2555714614,19.771,19.6781,9.75176,9.89204,438.414,0.436041,1.17828,6,1,0
2556016331,19.5164,19.6621,10.8612,10.0477,439.272,0.433886,1.17908,6,1,0
2556316215,19.7906,19.6574,9.69697,10.0822,440.121,0.433426,1.17926,6,1,0
2556616273,19.5751,19.6636,10.0805,10.0093,440.944,0.434169,1.17898,6,1,0
2556916232,19.8395,19.6771,9.71067,9.94368,441.766,0.436192,1.17822,6,1,0
2557217888,19.6633,19.68,10.0394,9.89539,442.586,0.436529,1.1781,6,1,0
2557517854,19.7416,19.673,9.82024,9.92717,443.419,0.43564,1.17843,6,1,0
2557817792,19.6339,19.6797,10.1079,9.82685,444.224,0.436253,1.1782,6,1,0
2558119854,19.7416,19.6721,9.88872,9.90493,445.065,0.435075,1.17864,6,1,0
2558419618,19.7318,19.6855,9.77915,9.83241,445.876,0.4368,1.178,6,1,0
2558719477,19.6241,19.6816,10.1626,9.90718,446.709,0.436392,1.17815,6,1,0
2559031535,19.6633,19.671,10.1626,9.97589,447.583,0.435188,1.1786,6,1,0
2559321867,19.6339,19.655,10.012,10.0572,448.404,0.43306,1.17939,6,1,0
2559633133,19.5653,19.6778,10.0668,9.86521,449.233,0.436121,1.17825,6,1,0
2559933141,19.6926,19.6777,9.65588,9.88661,450.062,0.436103,1.17826,6,1,0
2560233239,19.722,19.6858,9.53262,9.80684,450.869,0.437176,1.17786,6,1,0
2560534713,19.6339,19.7324,9.46414,9.46534,451.62,0.443355,1.17556,6,1,0
2560834775,19.6926,19.7265,9.71067,9.53837,452.423,0.442347,1.17594,6,1,0
2561134965,19.82,19.7341,9.42305,9.51382,453.215,0.443198,1.17562,6,1,0
2561435600,19.7612,19.7466,9.31348,9.45056,453.996,0.444685,1.17507,6,1,0
2561736390,19.771,19.7563,9.57371,9.4234,454.78,0.445832,1.17465,6,1,0
2562036194,19.9668,19.7712,8.87519,9.37618,455.557,0.447683,1.17396,6,1,0
2562341776,19.8297,19.8029,9.08064,9.20284,456.315,0.451571,1.17252,6,1,0
2562643158,19.8493,19.8103,9.10803,9.22836,457.09,0.452463,1.1722,6,1,0
2562942777,19.7024,19.7926,9.73806,9.38435,457.889,0.450139,1.17305,6,1,0
2563242974,19.771,19.7902,9.28608,9.406,458.677,0.449878,1.17315,6,1,0
2563543276,19.6633,19.7755,10.0942,9.51812,459.484,0.447982,1.17385,6,1,0
2563844073,19.6633,19.753,9.71067,9.65121,460.309,0.445105,1.17491,6,1,0
2564144432,19.5066,19.7168,10.0531,9.87131,461.158,0.440501,1.17662,6,1,0
2564444755,19.6143,19.7115,9.9709,9.8298,461.974,0.440061,1.17679,6,1,0
2564745033,19.7612,19.6932,9.38196,9.83098,462.797,0.437636,1.17769,6,1,0
2565045623,19.6926,19.6989,9.77915,9.73835,463.597,0.438219,1.17747,6,1,0
2565345853,19.6535,19.7007,9.72437,9.71373,464.404,0.438309,1.17744,6,1,0
2565646715,19.7318,19.7028,9.68328,9.66166,465.205,0.43833,1.17743,6,1,0
2565946992,19.6143,19.6965,9.66958,9.70836,466.02,0.437454,1.17775,6,1,0
2566247269,19.7416,19.699,9.65588,9.67253,466.822,0.437991,1.17756,6,1,0
2566547609,19.5947,19.6934,9.86133,9.71245,467.637,0.437432,1.17776,6,1,0
2566847952,19.6926,19.684,9.5874,9.74589,468.456,0.43608,1.17827,6,1,0
2567148899,19.771,19.692,9.19021,9.65095,469.253,0.436925,1.17795,6,1,0
2567449661,19.7122,19.7118,9.71067,9.53339,470.033,0.439268,1.17708,6,1,0
2567760326,19.7122,19.7092,9.69697,9.56395,470.861,0.438708,1.17729,6,1,0
2568052288,19.7612,19.6976,9.42305,9.66298,471.659,0.437201,1.17785,6,1,0
2568353813,19.82,19.7091,9.38196,9.55228,472.445,0.438632,1.17732,6,1,0
2568653814,19.9081,19.7315,9.01216,9.42345,473.215,0.441406,1.17629,6,1,0
2568953883,19.8983,19.7565,8.99846,9.28922,473.973,0.44437,1.17519,6,1,0
2569255395,19.6926,19.7433,10.012,9.40917,474.772,0.442284,1.17596,6,1,0
2569555305,19.3597,19.7207,10.2311,9.57831,475.592,0.439292,1.17707,6,1,0
2569867590,19.438,19.6288,10.5187,10.1813,476.555,0.427366,1.18152,6,1,0
2570167491,19.4087,19.5808,10.5872,10.373,477.443,0.421306,1.1838,6,1,0
2570469205,19.5849,19.6001,9.6011,10.0188,478.245,0.423827,1.18285,6,1,0
2570769092,19.4968,19.5875,10.2996,10.0372,479.082,0.421816,1.1836,6,1,0
2571069001,19.6339,19.5927,9.71067,9.94415,479.901,0.422593,1.18331,6,1,0
2571369235,19.5556,19.5834,9.90242,9.93424,480.728,0.421451,1.18374,6,1,0
2571671212,19.4283,19.56,9.86133,9.95117,481.564,0.418495,1.18485,6,1,0
2571970582,19.1149,19.4917,11.4912,10.2581,482.446,0.40936,1.1883,6,1,0
2572271165,19.2716,19.4553,10.3133,10.1961,483.295,0.404131,1.19029,6,1,0
2572572423,18.9974,19.408,10.8338,10.2298,484.153,0.396931,1.19303,6,1,0
2572872652,19.252,19.3594,10.6831,10.3988,485.044,0.389945,1.19571,6,1,0
2573172555,19.0953,19.3479,10.7653,10.4223,485.917,0.388239,1.19636,6,1,0
2573472261,19.3303,19.3068,10.2859,10.6558,486.836,0.382691,1.19849,6,1,0
2573773952,19.4968,19.352,9.65588,10.2165,487.638,0.388201,1.19637,6,1,0
2574079332,19.6535,19.4478,8.64236,9.47224,488.349,0.399811,1.19193,6,1,0
2574377867,19.3303,19.408,10.1353,9.83877,489.208,0.393983,1.19416,6,1,0
2574677827,19.252,19.3746,11.0529,10.0817,490.076,0.389854,1.19574,6,1,0
2574981125,19.1932,19.3574,10.9296,10.2068,490.953,0.38816,1.19639,6,1,0
2575283408,19.6437,19.4039,8.45061,9.79057,491.726,0.394353,1.19402,6,1,0
2575583574,19.5751,19.4822,8.82041,9.217,492.422,0.403998,1.19034,6,1,0
2575885079,19.301,19.4746,10.1763,9.38601,493.222,0.402389,1.19095,6,1,0
2576185148,19.5066,19.5011,8.76562,9.19882,493.97,0.405748,1.18967,6,1,0
2576485121,19.3793,19.4903,9.77915,9.29908,494.758,0.404119,1.19029,6,1,0
2576785183,19.0463,19.3877,11.1488,10.0463,495.684,0.391003,1.1953,6,1,0
2577086866,19.4772,19.3919,8.80671,9.90934,496.506,0.392278,1.19481,6,1,0
2577386753,19.6045,19.4179,8.97107,9.64233,497.27,0.395231,1.19368,6,1,0
2577686736,19.1932,19.4041,10.2585,9.67359,498.077,0.392641,1.19467,6,1,0
2577998558,18.9288,19.3482,11.6555,10.0692,498.991,0.38431,1.19787,6,1,0
2578288440,18.4588,19.2382,13.2032,10.7493,499.936,0.368593,1.20395,6,1,0
