timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2493541197,0.0322932,0.0208655,-0.242585,-0.00224275,0.992449,0.0172886,0.0084011,-0.12114,0.593925,-1.0,1,0,0,0,0,0,0
2493571915,0.0362126,0.0215717,-0.242629,0.000150365,0.992406,0.0192762,0.00851371,-0.121184,0.594765,-1.0,1,0,0,0,0,0,0
2493601883,0.0382581,0.0215894,-0.242618,0.00049473,0.992387,0.0202923,0.00839863,-0.121187,0.596396,-1.0,1,0,0,0,0,0,0
2493632037,0.0380423,0.0222668,-0.242615,-4.02006e-05,0.992384,0.020226,0.0087479,-0.121191,0.600218,-1.0,1,0,0,0,0,0,0
2493661837,0.0405859,0.0258622,-0.242616,-4.4888e-05,0.992332,0.0217052,0.0103778,-0.121236,0.603683,-1.0,1,0,0,0,0,0,0
2493702010,0.043813,0.0349204,-0.242617,5.56919e-06,0.992216,0.0238527,0.0146765,-0.121343,0.606086,-1.0,1,0,0,0,0,0,0
2493732095,0.0425619,0.0350462,-0.242617,3.76458e-06,0.992229,0.0232396,0.0148148,-0.121335,0.60686,-1.0,1,0,0,0,0,0,0
2493762053,0.0407247,0.0407951,-0.242617,-6.26091e-07,0.992189,0.0226747,0.0177786,-0.121373,0.607438,-1.0,1,0,0,0,0,0,0
2493792151,0.0414638,0.0494231,-0.242617,-2.90216e-07,0.992073,0.0235612,0.0220143,-0.121456,0.606544,-1.0,1,0,0,0,0,0,0
2493821827,0.0421137,0.054836,-0.242617,1.53557e-08,0.991988,0.0242094,0.0246601,-0.121512,0.609614,-1.0,1,0,0,0,0,0,0
2493852554,0.0310455,0.0543048,-0.242617,2.00898e-08,0.992115,0.0186873,0.0250686,-0.12137,0.609136,-1.0,1,0,0,0,0,0,0
