timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
581492237,581487950,0.0170711,0.0488736,0.0572502,0.616957,0.0,0.0,0.0,-1.0
581596096,581591947,0.0113517,0.0468627,0.0483085,0.616903,0.0,0.0,0.0,-1.0
581696135,581691962,0.0208679,0.0363375,0.0716499,0.617108,0.0,0.0,0.0,-1.0
581796939,581792746,0.0186794,0.0329275,0.0762588,0.613511,0.0,0.0,0.0,-1.0
581900999,581896752,0.00383061,0.0356347,0.0647941,0.616896,0.0,0.0,0.0,-1.0
582000911,581996742,0.0101827,0.0369953,0.0482262,0.61954,0.0,0.0,0.0,-1.0
582101697,582097542,0.00826259,0.0397632,0.0586651,0.616372,0.0,0.0,0.0,-1.0
582201764,582197574,0.015001,0.0418818,0.0718422,0.610717,0.0,0.0,0.0,-1.0
582305869,582301569,0.0148954,0.0424063,0.0640445,0.611695,0.0,0.0,0.0,-1.0
582406561,582402361,0.0203445,0.0417943,0.0769064,0.61427,0.0,0.0,0.0,-1.0
582510945,582506342,0.00911192,0.0366819,0.0879976,0.612778,0.0,0.0,0.0,-1.0
582611205,582606342,0.00978685,0.038251,0.111609,0.613439,0.0,0.0,0.0,-1.0
582711345,582706342,0.00937481,0.0423103,0.113053,0.616399,0.0,0.0,0.0,-1.0
582811496,582807146,0.0268946,0.0439829,0.113149,0.615044,0.0,0.0,0.0,-1.0
582915390,582911177,0.0248301,0.0445799,0.0992474,0.61732,0.0,0.0,0.0,-1.0
583016109,583011171,0.0245002,0.0399215,0.107621,0.618859,0.0,0.0,0.0,-1.0
583116122,583111947,0.0143242,0.0366294,0.107967,0.619285,0.0,0.0,0.0,-1.0
583220237,583216008,0.0136995,0.035475,0.110842,0.620735,0.0,0.0,0.0,-1.0
583321061,583316802,0.0196739,0.0292112,0.0877941,0.618878,0.0,0.0,0.0,-1.0
583420912,583416742,0.027953,0.0291101,0.082402,0.617304,0.0,0.0,0.0,-1.0
583525022,583520749,0.0291343,0.0301913,0.0894707,0.620139,0.0,0.0,0.0,-1.0
583625777,583621542,0.0175359,0.0310474,0.0696057,0.62285,0.0,0.0,0.0,-1.0
583725751,583721571,0.0255703,0.0309769,0.0680123,0.622002,0.0,0.0,0.0,-1.0
583825692,583821568,0.0207709,0.0370383,0.0627455,0.620213,0.0,0.0,0.0,-1.0
583929698,583925541,0.0188089,0.041152,0.0701639,0.619966,0.0,0.0,0.0,-1.0
584030531,584026342,0.0117403,0.0334025,0.0790272,0.61988,0.0,0.0,0.0,-1.0
584134581,584130347,0.0239661,0.0377839,0.0765226,0.623857,0.0,0.0,0.0,-1.0
584234598,584230379,0.00879531,0.0453917,0.0905822,0.626594,0.0,0.0,0.0,-1.0
584335438,584331186,-7.24311e-05,0.0530928,0.104185,0.625964,0.0,0.0,0.0,-1.0
584435388,584431177,-0.0023994,0.0560884,0.0981262,0.624211,0.0,0.0,0.0,-1.0
584539393,584535174,-2.20602e-05,0.0521587,0.0900946,0.621882,0.0,0.0,0.0,-1.0
584640194,584635961,0.00825941,0.0494786,0.0923747,0.616886,0.0,0.0,0.0,-1.0
584740107,584735947,0.00459097,0.0464231,0.0782058,0.615077,0.0,0.0,0.0,-1.0
584844897,584839947,-0.00243587,0.0360246,0.0817333,0.616093,0.0,0.0,0.0,-1.0
