timestamp,time_utc_usec,lat,lon,delta_lat_lon[0],delta_lat_lon[1],alt,delta_alt,vel_n,vel_e,vel_d,pos_d_deriv,yaw,eph,epv,evh,evv,terrain_alt,pressure_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
573786029,0,1.34097097523,26.1000017572,0.0,0.0,50.0114,0.0,0.128968,0.228144,-0.122111,-0.122111,0.15697,0.12359,0.149427,0.0,0.0,48.4484,49.7298,0,0,1,0
573996549,0,1.34097120162,26.1000020439,0.0,0.0,50.0163,0.0,0.145091,0.239455,-0.0794883,-0.0794883,0.165965,0.14264,0.157687,0.0,0.0,48.4487,50.5664,0,0,1,0
574196811,0,1.34097139769,26.1000022346,0.0,0.0,50.0144,0.0,0.119506,0.231349,-0.0760858,-0.0760858,0.163402,0.142812,0.157843,0.0,0.0,48.4493,50.4835,0,0,1,0
574397277,0,1.34097159099,26.1000024617,0.0,0.0,50.025,0.0,0.0938659,0.206765,-0.0952516,-0.0952516,0.156688,0.142617,0.157744,0.0,0.0,48.4495,50.315,0,0,1,0
574597659,0,1.34097176584,26.1000027055,0.0,0.0,50.0246,0.0,0.0619246,0.154185,-0.0847862,-0.0847862,0.147488,0.142934,0.157895,0.0,0.0,48.4501,51.2352,0,0,1,0
574797718,0,1.34097188413,26.1000028508,0.0,0.0,50.0382,0.0,0.0207967,0.116756,-0.0888284,-0.0888284,0.136976,0.15943,0.157635,0.0,0.0,48.4509,52.9088,0,0,1,0
575008002,0,1.34097193067,26.1000029374,0.0,0.0,50.0379,0.0,-0.0272729,0.103956,-0.0688673,-0.0688673,0.124846,0.014087,0.157796,0.0,0.0,48.4516,51.4025,0,0,1,0
575208255,0,1.34097193515,26.1000030316,0.0,0.0,50.0467,0.0,-0.0684806,0.0908099,-0.0557887,-0.0557887,0.110058,0.0140869,0.157703,0.0,0.0,48.4522,50.5664,0,0,1,0
575408556,0,1.34097190735,26.10000311,0.0,0.0,50.0478,0.0,-0.112569,0.0863279,-0.0566286,-0.0566286,0.0905904,0.159525,0.157712,0.0,0.0,48.4529,50.3986,0,0,1,0
575608705,0,1.34097185097,26.1000031844,0.0,0.0,50.0548,0.0,-0.147372,0.0828496,-0.0576984,-0.0576984,0.0698677,0.15949,0.149287,0.0,0.0,48.4532,50.4835,0,0,1,0
