timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
1124604572,20.995,21.0693,11.9432,11.1983,256.83,0.64324,1.10585,6,1,0
1124907639,21.2301,21.0776,11.1488,11.1708,257.773,0.644423,1.10546,6,1,0
1125207702,21.044,21.0751,11.7103,11.255,258.72,0.644077,1.10557,6,1,0
1125506099,21.2692,21.0705,10.2859,11.3779,259.683,0.643825,1.10566,6,1,0
1125806129,20.9461,21.0633,12.0938,11.4293,260.632,0.642841,1.10598,6,1,0
1126109588,21.044,21.0562,11.3405,11.4432,261.599,0.642067,1.10623,6,1,0
1126409902,21.1419,21.0507,10.6968,11.441,262.556,0.641367,1.10646,6,1,0
1126711655,21.0832,21.0538,11.1762,11.3226,263.485,0.641472,1.10643,6,1,0
1127013288,20.9461,21.0559,11.6829,11.2377,264.416,0.641515,1.10641,6,1,0
1127317220,21.0244,21.0329,11.9843,11.5753,265.436,0.638716,1.10733,6,1,0
1127617254,21.0244,21.0435,11.1077,11.3899,266.365,0.640192,1.10685,6,1,0
1127918796,21.1713,21.0452,10.8064,11.3714,267.316,0.640361,1.10679,6,1,0
1128218832,21.0832,21.0519,11.0803,11.2655,268.241,0.641179,1.10652,6,1,0
1128523160,21.1517,21.0568,10.6146,11.2476,269.19,0.641826,1.10631,6,1,0
1128820537,21.2203,21.0697,10.4366,11.1043,270.091,0.643385,1.1058,6,1,0
1129120514,21.0048,21.0823,11.1488,10.9423,270.978,0.644603,1.1054,6,1,0
1129424447,21.0244,21.0712,11.8336,11.1582,271.946,0.643188,1.10586,6,1,0
1129724895,21.093,21.0562,11.3131,11.3346,272.918,0.641508,1.10642,6,1,0
1130025994,21.0636,21.0504,11.1762,11.3749,273.875,0.640941,1.1066,6,1,0
1130333998,20.995,21.0542,11.6966,11.2878,274.83,0.641429,1.10644,6,1,0
1130633992,21.1419,21.0766,10.5187,11.0182,275.723,0.644219,1.10553,6,1,0
1130937182,21.0538,21.0726,11.3131,11.1178,276.67,0.643459,1.10578,6,1,0
1131235719,21.0146,21.065,11.3268,11.2697,277.623,0.642596,1.10606,6,1,0
1131535606,21.1517,21.0601,11.2036,11.3554,278.578,0.642179,1.1062,6,1,0
1131838635,21.0244,21.0636,10.7927,11.224,279.507,0.642582,1.10606,6,1,0
1132138757,21.0244,21.0563,11.231,11.1987,280.437,0.64135,1.10647,6,1,0
1132437205,21.0832,21.0678,10.6009,10.9972,281.326,0.642568,1.10607,6,1,0
1132740078,21.2692,21.0747,10.0942,10.9103,282.234,0.643114,1.10589,6,1,0
1133040284,21.1126,21.0715,11.0255,10.9416,283.146,0.642446,1.10611,6,1,0
1133340388,21.0244,21.0624,11.0803,11.0848,284.089,0.641472,1.10643,6,1,0
1133651366,21.1126,21.0735,10.779,10.9046,285.01,0.642822,1.10598,6,1,0
1133952591,21.1028,21.0805,10.4914,10.8171,285.905,0.643469,1.10577,6,1,0
1134252590,21.1126,21.0857,10.8475,10.8178,286.806,0.644054,1.10558,6,1,0
1134553107,21.0048,21.0735,11.4227,10.9958,287.741,0.642502,1.10609,6,1,0
1134854119,20.9167,21.0716,11.6555,11.0453,288.669,0.642509,1.10609,6,1,0
1135153968,21.0048,21.0619,10.957,11.1504,289.616,0.641432,1.10644,6,1,0
1135454350,20.809,21.0549,12.4499,11.1921,290.551,0.640593,1.10672,6,1,0
