timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1121460835,-0.00364162,-0.0613635,0.0289355,0.0,0.999424,-0.00137595,-0.0307,0.0144046,0.599428,-1.0,1,0,0,0,0,0,0
1121490637,-0.00468548,-0.065694,0.0289355,0.0,0.999354,-0.00186611,-0.0328714,0.0143825,0.602338,-1.0,1,0,0,0,0,0,0
1121520781,-0.00270905,-0.0631331,0.0289355,0.0,0.999397,-0.000897104,-0.0315775,0.0144173,0.605199,-1.0,1,0,0,0,0,0,0
1121560869,-0.0127179,-0.0610063,0.0289355,0.0,0.999413,-0.00591409,-0.0305866,0.0142663,0.6059,-1.0,1,0,0,0,0,0,0
1121591033,-0.00582191,-0.065801,0.0289355,0.0,0.999351,-0.00243318,-0.0329331,0.0143636,0.609799,-1.0,1,0,0,0,0,0,0
1121620935,-0.00982238,-0.0688805,0.0289355,0.0,0.999293,-0.00440959,-0.0345004,0.0142894,0.613038,-1.0,1,0,0,0,0,0,0
1121650799,-0.00611645,-0.0636108,0.0289355,0.0,0.999386,-0.0025963,-0.0318408,0.0143626,0.615818,-1.0,1,0,0,0,0,0,0
1121681208,-0.00679094,-0.0652222,0.0289355,0.0,0.99936,-0.0029216,-0.0326508,0.0143488,0.619429,-1.0,1,0,0,0,0,0,0
1121712250,-0.00243324,-0.0697085,0.0289355,0.0,0.999288,-0.000711613,-0.0348611,0.0144161,0.62156,-1.0,1,0,0,0,0,0,0
1121741232,-0.00764197,-0.0845255,0.0289355,0.0,0.998998,-0.00320592,-0.0423007,0.0142928,0.619178,-1.0,1,0,0,0,0,0,0
1121781086,-0.000151849,-0.0884232,0.0289355,0.0,0.998918,0.000563569,-0.0441937,0.0144497,0.619382,-1.0,1,0,0,0,0,0,0
1121812311,-0.000849133,-0.0873463,0.0289355,0.0,0.998942,0.000207512,-0.0436608,0.0144349,0.619842,-1.0,1,0,0,0,0,0,0
1121841415,-0.00214763,-0.0791132,0.0289355,0.0,0.999113,-0.000500738,-0.0395576,0.0144135,0.621175,-1.0,1,0,0,0,0,0,0
1121872110,-0.00576877,-0.0786764,0.0289355,0.0,0.999119,-0.00231288,-0.0393654,0.0143426,0.620953,-1.0,1,0,0,0,0,0,0
1121901437,-8.65772e-05,-0.0787587,0.0289355,0.0,0.99912,0.000526313,-0.0393657,0.0144543,0.621919,-1.0,1,0,0,0,0,0,0
